start_date,start_hour,start_minute,end_date,end_hour,end_minute,month,year,CATEGORY,START,STOP,MILES,PURPOSE,duration,speed,day,day_time
2016-08-16,11.0,47.0,2016-08-16,12.0,3.0,Aug,2016,Business,Islamabad,Unknown Location,9.173238,Temporary Site,16.0,34.3996425,Tuesday,Morning
2016-08-16,15.0,13.0,2016-08-16,15.0,36.0,Aug,2016,Business,Unknown Location,Unknown Location,26.071308,Temporary Site,23.0,68.01210782608695,Tuesday,Afternoon
2016-08-17,10.0,17.0,2016-08-17,10.0,41.0,Aug,2016,Business,Unknown Location,Unknown Location,4.184284,Temporary Site,24.0,10.460709999999999,Wednesday,Morning
2016-08-17,10.0,57.0,2016-08-17,11.0,20.0,Aug,2016,Business,Unknown Location,Unknown Location,19.473014,Temporary Site,23.0,50.79916695652173,Wednesday,Morning
2016-08-17,14.0,45.0,2016-08-17,14.0,50.0,Aug,2016,Business,Unknown Location,R?walpindi,2.2530759999999996,Temporary Site,5.0,27.036911999999997,Wednesday,Afternoon
2016-08-17,15.0,32.0,2016-08-17,15.0,47.0,Aug,2016,Business,R?walpindi,Islamabad,10.299776000000001,Temporary Site,15.0,41.199104000000005,Wednesday,Afternoon
2016-08-17,16.0,29.0,2016-08-17,16.0,50.0,Aug,2016,Business,Islamabad,Unknown Location,11.748182,Temporary Site,21.0,33.56623428571429,Wednesday,Afternoon
2016-08-17,16.0,54.0,2016-08-17,17.0,0.0,Aug,2016,Business,Unknown Location,Unknown Location,8.529501999999999,Temporary Site,6.0,85.29501999999998,Wednesday,Afternoon
2016-08-17,17.0,5.0,2016-08-17,17.0,34.0,Aug,2016,Business,Unknown Location,Unknown Location,8.85137,Temporary Site,29.0,18.313179310344825,Wednesday,Afternoon
2016-08-17,18.0,38.0,2016-08-17,18.0,57.0,Aug,2016,Business,Unknown Location,Unknown Location,12.391918,Temporary Site,19.0,39.13237263157895,Wednesday,Afternoon
2016-08-18,18.0,40.0,2016-08-18,19.0,7.0,Aug,2016,Business,Unknown Location,Unknown Location,12.230984,Temporary Site,27.0,27.179964444444444,Thursday,Afternoon
2016-08-19,8.0,24.0,2016-08-19,8.0,45.0,Aug,2016,Business,Unknown Location,Noorpur Shahan,12.230984,Temporary Site,21.0,34.94566857142857,Friday,Morning
2016-08-19,8.0,54.0,2016-08-19,9.0,7.0,Aug,2016,Business,Noorpur Shahan,Islamabad,5.310822,Temporary Site,13.0,24.511486153846153,Friday,Morning
2016-08-19,9.0,27.0,2016-08-19,9.0,47.0,Aug,2016,Business,Islamabad,R?walpindi,10.46071,Temporary Site,20.0,31.382130000000004,Friday,Morning
2016-08-19,10.0,57.0,2016-08-19,11.0,6.0,Aug,2016,Business,R?walpindi,Unknown Location,3.21868,Temporary Site,9.0,21.457866666666668,Friday,Morning
2016-08-19,12.0,7.0,2016-08-19,12.0,24.0,Aug,2016,Business,Unknown Location,Islamabad,9.173238,Temporary Site,17.0,32.376134117647055,Friday,Morning
2016-08-19,15.0,51.0,2016-08-19,16.0,6.0,Aug,2016,Business,Islamabad,Islamabad,5.149888000000001,Temporary Site,15.0,20.599552000000003,Friday,Afternoon
2016-08-19,17.0,12.0,2016-08-19,17.0,52.0,Aug,2016,Business,Islamabad,Unknown Location,20.11675,Temporary Site,40.0,30.175125,Friday,Afternoon
2016-08-21,10.0,0.0,2016-08-21,10.0,29.0,Aug,2016,Business,Unknown Location,Unknown Location,12.230984,Airport/Travel,29.0,25.305484137931032,Sunday,Morning
2016-08-21,14.0,5.0,2016-08-21,14.0,34.0,Aug,2016,Business,Unknown Location,Unknown Location,12.391918,Airport/Travel,29.0,25.63845103448276,Sunday,Afternoon
2016-08-21,16.0,30.0,2016-08-21,17.0,2.0,Aug,2016,Business,Unknown Location,Islamabad,19.633948,Airport/Travel,32.0,36.8136525,Sunday,Afternoon
2016-08-21,18.0,10.0,2016-08-21,18.0,17.0,Aug,2016,Business,Islamabad,Islamabad,2.2530759999999996,Airport/Travel,7.0,19.312079999999998,Sunday,Afternoon
2016-08-21,18.0,48.0,2016-08-21,19.0,24.0,Aug,2016,Business,Islamabad,Unknown Location,32.508668,Airport/Travel,36.0,54.181113333333336,Sunday,Afternoon
2016-08-22,10.0,0.0,2016-08-22,10.0,44.0,Aug,2016,Business,Unknown Location,Islamabad,15.771532,Airport/Travel,44.0,21.50663454545455,Monday,Morning
2016-08-22,11.0,7.0,2016-08-22,11.0,23.0,Aug,2016,Business,Islamabad,Unknown Location,10.138842,Airport/Travel,16.0,38.0206575,Monday,Morning
2016-08-22,12.0,36.0,2016-08-22,12.0,49.0,Aug,2016,Business,Unknown Location,Islamabad,7.885766,Airport/Travel,13.0,36.39584307692308,Monday,Morning
2016-08-22,13.0,2.0,2016-08-22,13.0,11.0,Aug,2016,Business,Islamabad,Islamabad,2.41401,Airport/Travel,9.0,16.093400000000003,Monday,Afternoon
2016-08-22,14.0,7.0,2016-08-22,14.0,31.0,Aug,2016,Business,Islamabad,Unknown Location,17.541806,Airport/Travel,24.0,43.854515,Monday,Afternoon
2016-08-22,15.0,14.0,2016-08-22,15.0,49.0,Aug,2016,Business,Unknown Location,Unknown Location,30.57746,Airport/Travel,35.0,52.418502857142855,Monday,Afternoon
2016-08-22,15.0,59.0,2016-08-22,17.0,16.0,Aug,2016,Business,Unknown Location,Unknown Location,30.57746,Airport/Travel,77.0,23.826592207792206,Monday,Afternoon
2016-08-22,19.0,58.0,2016-08-22,20.0,50.0,Aug,2016,Business,Unknown Location,R?walpindi,12.713786,Airport/Travel,52.0,14.669753076923078,Monday,Evening
2016-08-22,20.0,53.0,2016-08-22,21.0,31.0,Aug,2016,Business,R?walpindi,R?walpindi,6.598293999999999,Airport/Travel,38.0,10.41835894736842,Monday,Evening
2016-08-22,22.0,31.0,2016-08-22,23.0,0.0,Aug,2016,Business,R?walpindi,Unknown Location,30.094658,Airport/Travel,29.0,62.264809655172414,Monday,Evening
2016-08-23,8.0,10.0,2016-08-23,8.0,25.0,Aug,2016,Business,Unknown Location,Noorpur Shahan,14.001257999999998,Airport/Travel,15.0,56.00503199999999,Tuesday,Morning
2016-08-23,9.0,35.0,2016-08-23,10.0,9.0,Aug,2016,Business,Noorpur Shahan,Unknown Location,12.07005,Airport/Travel,34.0,21.30008823529412,Tuesday,Morning
2016-08-23,12.0,59.0,2016-08-23,13.0,15.0,Aug,2016,Business,Unknown Location,Noorpur Shahan,12.391918,Airport/Travel,16.0,46.4696925,Tuesday,Morning
2016-08-23,13.0,19.0,2016-08-23,13.0,30.0,Aug,2016,Business,Noorpur Shahan,Islamabad,7.0810960000000005,Airport/Travel,11.0,38.62416,Tuesday,Afternoon
2016-08-23,13.0,49.0,2016-08-23,14.0,4.0,Aug,2016,Business,Islamabad,Unknown Location,8.0467,Airport/Travel,15.0,32.1868,Tuesday,Afternoon
2016-08-23,15.0,7.0,2016-08-23,15.0,12.0,Aug,2016,Business,Unknown Location,Unknown Location,3.057746,Airport/Travel,5.0,36.692952,Tuesday,Afternoon
2016-08-23,15.0,15.0,2016-08-23,17.0,16.0,Aug,2016,Business,Unknown Location,Unknown Location,12.713786,Airport/Travel,121.0,6.304356694214877,Tuesday,Afternoon
2016-08-23,17.0,42.0,2016-08-23,18.0,31.0,Aug,2016,Business,Unknown Location,Unknown Location,28.485318,Airport/Travel,49.0,34.879981224489796,Tuesday,Afternoon
2016-08-24,12.0,5.0,2016-08-24,12.0,56.0,Aug,2016,Business,Unknown Location,Unknown Location,40.555368,Airport/Travel,51.0,47.71219764705883,Wednesday,Morning
2016-08-24,13.0,1.0,2016-08-24,15.0,25.0,Aug,2016,Business,Unknown Location,Unknown Location,154.818508,Airport/Travel,144.0,64.50771166666668,Wednesday,Afternoon
2016-08-25,15.0,17.0,2016-08-25,16.0,22.0,Aug,2016,Business,Unknown Location,Unknown Location,56.3269,Airport/Travel,65.0,51.994061538461544,Thursday,Afternoon
2016-08-25,16.0,36.0,2016-08-25,16.0,56.0,Aug,2016,Business,Unknown Location,Unknown Location,8.85137,Airport/Travel,20.0,26.554109999999998,Thursday,Afternoon
2016-08-25,17.0,19.0,2016-08-25,19.0,20.0,Aug,2016,Business,Unknown Location,Unknown Location,81.110736,Airport/Travel,121.0,40.22019966942149,Thursday,Afternoon
2016-08-25,19.0,25.0,2016-08-25,19.0,57.0,Aug,2016,Business,Unknown Location,Lahore,14.805927999999998,Airport/Travel,32.0,27.761114999999997,Thursday,Evening
2016-08-25,22.0,58.0,2016-08-25,23.0,16.0,Aug,2016,Business,Lahore,Unknown Location,11.748182,Airport/Travel,18.0,39.160606666666666,Thursday,Evening
2016-08-26,9.0,6.0,2016-08-26,9.0,20.0,Aug,2016,Business,Unknown Location,Unknown Location,8.0467,Airport/Travel,14.0,34.48585714285714,Friday,Morning
2016-08-26,11.0,14.0,2016-08-26,11.0,26.0,Aug,2016,Business,Unknown Location,Unknown Location,6.115492,Airport/Travel,12.0,30.57746,Friday,Morning
2016-08-26,12.0,10.0,2016-08-26,12.0,20.0,Aug,2016,Business,Unknown Location,Lahore,6.276426,Airport/Travel,10.0,37.658556000000004,Friday,Morning
2016-08-26,14.0,10.0,2016-08-26,14.0,33.0,Aug,2016,Business,Lahore,Lahore,11.909116000000001,Airport/Travel,23.0,31.06725913043478,Friday,Afternoon
2016-08-26,15.0,23.0,2016-08-26,15.0,35.0,Aug,2016,Business,Lahore,Lahore,2.41401,Airport/Travel,12.0,12.07005,Friday,Afternoon
2016-08-26,15.0,59.0,2016-08-26,16.0,24.0,Aug,2016,Business,Lahore,Unknown Location,12.713786,Airport/Travel,25.0,30.5130864,Friday,Afternoon
2016-08-26,16.0,55.0,2016-08-26,17.0,12.0,Aug,2016,Business,Unknown Location,Lahore,4.667085999999999,Airport/Travel,17.0,16.472068235294117,Friday,Afternoon
2016-08-26,18.0,42.0,2016-08-26,18.0,56.0,Aug,2016,Business,Lahore,Lahore,5.471756,Airport/Travel,14.0,23.450382857142856,Friday,Afternoon
2016-08-26,19.0,31.0,2016-08-26,19.0,54.0,Aug,2016,Business,Lahore,Lahore,6.115492,Airport/Travel,23.0,15.953457391304346,Friday,Evening
2016-08-26,20.0,6.0,2016-08-26,20.0,16.0,Aug,2016,Business,Lahore,Unknown Location,9.495106,Airport/Travel,10.0,56.970636,Friday,Evening
2016-08-27,9.0,34.0,2016-08-27,10.0,11.0,Aug,2016,Business,Unknown Location,Lahore,15.449663999999999,Airport/Travel,37.0,25.053509189189185,Saturday,Morning
2016-08-27,11.0,47.0,2016-08-27,12.0,6.0,Aug,2016,Business,Lahore,Lahore,11.26538,Airport/Travel,19.0,35.57488421052632,Saturday,Morning
2016-08-27,12.0,12.0,2016-08-27,12.0,17.0,Aug,2016,Business,Lahore,Lahore,1.448406,Airport/Travel,5.0,17.380872000000004,Saturday,Morning
2016-08-27,14.0,1.0,2016-08-27,15.0,44.0,Aug,2016,Business,Lahore,Unknown Location,139.368844,Airport/Travel,103.0,81.18573436893205,Saturday,Afternoon
2016-08-27,16.0,15.0,2016-08-27,19.0,13.0,Aug,2016,Business,Unknown Location,Unknown Location,252.505446,Airport/Travel,178.0,85.11419528089887,Saturday,Afternoon
2016-08-28,9.0,57.0,2016-08-28,10.0,18.0,Aug,2016,Business,Unknown Location,Noorpur Shahan,16.254334,Airport/Travel,21.0,46.44095428571429,Sunday,Morning
2016-08-28,16.0,39.0,2016-08-28,16.0,55.0,Aug,2016,Business,Noorpur Shahan,Islamabad,9.977908000000001,Airport/Travel,16.0,37.41715500000001,Sunday,Afternoon
2016-08-28,17.0,37.0,2016-08-28,17.0,55.0,Aug,2016,Business,Islamabad,Islamabad,8.529501999999999,Airport/Travel,18.0,28.431673333333332,Sunday,Afternoon
2016-08-28,21.0,15.0,2016-08-28,21.0,59.0,Aug,2016,Business,Islamabad,Unknown Location,19.473014,Airport/Travel,44.0,26.55411,Sunday,Evening
2016-08-29,12.0,2.0,2016-08-29,12.0,31.0,Aug,2016,Business,Unknown Location,Islamabad,17.380872,Airport/Travel,29.0,35.96042482758621,Monday,Morning
2016-08-29,13.0,38.0,2016-08-29,13.0,48.0,Aug,2016,Business,Islamabad,Islamabad,6.9201619999999995,Airport/Travel,10.0,41.520972,Monday,Afternoon
2016-08-29,14.0,31.0,2016-08-29,14.0,41.0,Aug,2016,Business,Islamabad,Islamabad,4.02335,Airport/Travel,10.0,24.1401,Monday,Afternoon
2016-08-29,14.0,49.0,2016-08-29,15.0,4.0,Aug,2016,Business,Islamabad,Unknown Location,9.173238,Temporary Site,15.0,36.692952,Monday,Afternoon
2016-08-29,15.0,49.0,2016-08-29,15.0,59.0,Aug,2016,Business,Unknown Location,Islamabad,4.506151999999999,Temporary Site,10.0,27.036911999999997,Monday,Afternoon
2016-08-29,16.0,6.0,2016-08-29,16.0,21.0,Aug,2016,Business,Islamabad,Unknown Location,6.43736,Temporary Site,15.0,25.74944,Monday,Afternoon
2016-08-29,17.0,24.0,2016-08-29,17.0,41.0,Aug,2016,Business,Unknown Location,Islamabad,8.85137,Temporary Site,17.0,31.240129411764705,Monday,Afternoon
2016-08-29,18.0,27.0,2016-08-29,18.0,36.0,Aug,2016,Business,Islamabad,Islamabad,4.184284,Temporary Site,9.0,27.895226666666666,Monday,Afternoon
2016-08-30,11.0,53.0,2016-08-30,12.0,5.0,Aug,2016,Business,Unknown Location,Unknown Location,3.379614,Temporary Site,12.0,16.89807,Tuesday,Morning
2016-08-30,12.0,46.0,2016-08-30,13.0,9.0,Aug,2016,Business,Unknown Location,Islamabad,14.162192000000001,Temporary Site,23.0,36.944848695652176,Tuesday,Morning
2016-08-30,13.0,25.0,2016-08-30,13.0,46.0,Aug,2016,Business,Islamabad,Islamabad,7.0810960000000005,Temporary Site,21.0,20.23170285714286,Tuesday,Afternoon
2016-08-30,14.0,0.0,2016-08-30,14.0,20.0,Aug,2016,Business,Islamabad,Unknown Location,8.529501999999999,Temporary Site,20.0,25.588506,Tuesday,Afternoon
2016-08-30,17.0,27.0,2016-08-30,18.0,9.0,Aug,2016,Business,Unknown Location,Unknown Location,20.92142,Temporary Site,42.0,29.88774285714286,Tuesday,Afternoon
2016-09-01,11.0,51.0,2016-09-01,12.0,24.0,Sep,2016,Business,Unknown Location,Islamabad,20.92142,Temporary Site,33.0,38.038945454545456,Thursday,Morning
2016-09-01,17.0,21.0,2016-09-01,17.0,36.0,Sep,2016,Business,Islamabad,Unknown Location,17.059003999999998,Temporary Site,15.0,68.23601599999999,Thursday,Afternoon
2016-09-01,18.0,49.0,2016-09-01,19.0,8.0,Sep,2016,Business,Unknown Location,Unknown Location,3.5405480000000003,Temporary Site,19.0,11.180677894736844,Thursday,Afternoon
2016-09-02,11.0,37.0,2016-09-02,12.0,24.0,Sep,2016,Business,Unknown Location,Islamabad,14.805927999999998,Temporary Site,47.0,18.90118468085106,Friday,Morning
2016-09-02,18.0,56.0,2016-09-02,19.0,37.0,Sep,2016,Business,Unknown Location,Unknown Location,20.760486,Temporary Site,41.0,30.381199024390245,Friday,Afternoon
2016-09-05,10.0,25.0,2016-09-05,10.0,44.0,Sep,2016,Business,Unknown Location,R?walpindi,27.680647999999998,Temporary Site,19.0,87.41257263157894,Monday,Morning
2016-09-06,17.0,49.0,2016-09-06,17.0,49.0,Sep,2016,Business,Unknown Location,Unknown Location,111.20539399999998,Temporary Site,0.0,inf,Tuesday,Afternoon
2016-09-10,10.0,28.0,2016-09-10,10.0,45.0,Sep,2016,Business,Unknown Location,Unknown Location,4.506151999999999,Temporary Site,17.0,15.904065882352938,Saturday,Morning
2016-09-11,9.0,51.0,2016-09-11,9.0,55.0,Sep,2016,Business,Unknown Location,Unknown Location,13.840323999999999,Temporary Site,4.0,207.60485999999997,Sunday,Morning
2016-09-11,21.0,40.0,2016-09-11,21.0,42.0,Sep,2016,Business,Unknown Location,Unknown Location,15.771532,Temporary Site,2.0,473.14596,Sunday,Evening
2016-09-12,8.0,7.0,2016-09-12,8.0,12.0,Sep,2016,Business,Unknown Location,Unknown Location,5.793624,Temporary Site,5.0,69.52348800000001,Monday,Morning
2016-09-12,11.0,15.0,2016-09-12,11.0,24.0,Sep,2016,Business,Unknown Location,Unknown Location,2.735878,Temporary Site,9.0,18.23918666666667,Monday,Morning
2016-09-12,13.0,4.0,2016-09-12,13.0,44.0,Sep,2016,Business,Unknown Location,Unknown Location,18.50741,Temporary Site,40.0,27.761115,Monday,Afternoon
2016-09-13,16.0,56.0,2016-09-13,17.0,2.0,Sep,2016,Business,Unknown Location,Unknown Location,1.1265379999999998,Temporary Site,6.0,11.265379999999997,Tuesday,Afternoon
2016-09-14,11.0,55.0,2016-09-14,11.0,59.0,Sep,2016,Business,Unknown Location,Unknown Location,1.1265379999999998,Temporary Site,4.0,16.898069999999997,Wednesday,Morning
2016-09-15,20.0,33.0,2016-09-15,20.0,38.0,Sep,2016,Business,Unknown Location,Unknown Location,1.448406,Temporary Site,5.0,17.380872000000004,Thursday,Evening
2016-09-16,7.0,8.0,2016-09-16,7.0,8.0,Sep,2016,Business,Unknown Location,Unknown Location,2.5749440000000003,Temporary Site,0.0,inf,Friday,Morning
2016-09-18,18.0,7.0,2016-09-18,18.0,11.0,Sep,2016,Business,Unknown Location,Unknown Location,15.127796,Temporary Site,4.0,226.91694,Sunday,Afternoon
2016-09-19,6.0,18.0,2016-09-19,6.0,49.0,Sep,2016,Business,R?walpindi,Unknown Location,29.289987999999997,Temporary Site,31.0,56.6902993548387,Monday,Night
2016-09-19,14.0,40.0,2016-09-19,14.0,56.0,Sep,2016,Business,Unknown Location,Islamabad,16.89807,Temporary Site,16.0,63.367762500000005,Monday,Afternoon
2016-09-19,16.0,23.0,2016-09-19,16.0,31.0,Sep,2016,Business,Islamabad,Unknown Location,9.173238,Temporary Site,8.0,68.799285,Monday,Afternoon
2016-09-19,17.0,36.0,2016-09-19,18.0,20.0,Sep,2016,Business,Unknown Location,Unknown Location,28.96812,Temporary Site,44.0,39.50198181818182,Monday,Afternoon
2016-09-19,19.0,10.0,2016-09-19,19.0,49.0,Sep,2016,Business,Unknown Location,Islamabad,29.450922000000002,Temporary Site,39.0,45.30911076923077,Monday,Evening
2016-09-20,11.0,29.0,2016-09-20,11.0,48.0,Sep,2016,Business,Islamabad,Unknown Location,26.55411,Temporary Site,19.0,83.85508421052633,Tuesday,Morning
2016-09-20,20.0,47.0,2016-09-20,22.0,47.0,Sep,2016,Business,Unknown Location,R?walpindi,15.449663999999999,Temporary Site,120.0,7.724831999999999,Tuesday,Evening
2016-09-23,13.0,15.0,2016-09-23,13.0,40.0,Sep,2016,Business,Karachi,Karachi,4.667085999999999,Temporary Site,25.0,11.201006399999999,Friday,Afternoon
2016-09-24,14.0,34.0,2016-09-24,15.0,15.0,Sep,2016,Business,Karachi,Unknown Location,13.196587999999998,Temporary Site,41.0,19.312079999999998,Saturday,Afternoon
2016-09-24,20.0,29.0,2016-09-24,20.0,33.0,Sep,2016,Business,Unknown Location,Unknown Location,3.8624159999999996,Temporary Site,4.0,57.93624,Saturday,Evening
2016-09-27,8.0,33.0,2016-09-27,8.0,35.0,Sep,2016,Business,Unknown Location,Unknown Location,9.334171999999999,Temporary Site,2.0,280.02515999999997,Tuesday,Morning
2016-09-27,13.0,21.0,2016-09-27,14.0,43.0,Sep,2016,Business,Lahore,Lahore,15.771532,Temporary Site,82.0,11.54014536585366,Tuesday,Afternoon
2016-09-27,19.0,14.0,2016-09-27,20.0,34.0,Sep,2016,Business,Lahore,Unknown Location,11.748182,Temporary Site,80.0,8.8111365,Tuesday,Evening
2016-09-28,17.0,21.0,2016-09-28,19.0,36.0,Sep,2016,Business,Islamabad,Unknown Location,32.99147,Temporary Site,135.0,14.662875555555555,Wednesday,Afternoon
2016-09-29,16.0,13.0,2016-09-29,18.0,47.0,Sep,2016,Business,Unknown Location,Islamabad,20.277684,Temporary Site,154.0,7.900396363636363,Thursday,Afternoon
2016-09-30,17.0,39.0,2016-09-30,20.0,20.0,Sep,2016,Business,Islamabad,Islamabad,60.672118000000005,Temporary Site,161.0,22.61072720496895,Friday,Afternoon
2016-09-30,20.0,59.0,2016-09-30,22.0,34.0,Sep,2016,Business,Islamabad,Unknown Location,26.875978,Temporary Site,95.0,16.974301894736843,Friday,Evening
2016-10-03,17.0,9.0,2016-10-03,17.0,12.0,Oct,2016,Business,Unknown Location,Islamabad,16.89807,Temporary Site,3.0,337.96139999999997,Monday,Afternoon
2016-10-03,18.0,17.0,2016-10-03,18.0,34.0,Oct,2016,Business,Islamabad,Islamabad,4.506151999999999,Temporary Site,17.0,15.904065882352938,Monday,Afternoon
2016-10-03,18.0,51.0,2016-10-03,19.0,1.0,Oct,2016,Business,Islamabad,Islamabad,2.5749440000000003,Temporary Site,10.0,15.449664000000002,Monday,Afternoon
2016-10-03,22.0,4.0,2016-10-03,22.0,33.0,Oct,2016,Business,Islamabad,Unknown Location,20.438617999999998,Temporary Site,29.0,42.28679586206896,Monday,Evening
2016-10-04,9.0,50.0,2016-10-04,10.0,52.0,Oct,2016,Business,Unknown Location,Unknown Location,46.027124,Temporary Site,62.0,44.54237806451613,Tuesday,Morning
2016-10-04,12.0,17.0,2016-10-04,12.0,18.0,Oct,2016,Business,Unknown Location,Unknown Location,24.301033999999998,Temporary Site,1.0,1458.0620399999998,Tuesday,Morning
2016-10-06,8.0,49.0,2016-10-06,11.0,36.0,Oct,2016,Business,Unknown Location,R?walpindi,28.807185999999998,Temporary Site,167.0,10.349887185628742,Thursday,Morning
2016-10-06,17.0,23.0,2016-10-06,17.0,40.0,Oct,2016,Business,R?walpindi,Unknown Location,181.211684,Temporary Site,17.0,639.5706494117646,Thursday,Afternoon
2016-10-06,18.0,37.0,2016-10-06,18.0,39.0,Oct,2016,Business,Unknown Location,Unknown Location,29.611855999999996,Temporary Site,2.0,888.3556799999999,Thursday,Afternoon
2016-10-06,19.0,46.0,2016-10-06,20.0,26.0,Oct,2016,Business,Unknown Location,Unknown Location,22.208892000000002,Temporary Site,40.0,33.31333800000001,Thursday,Evening
2016-10-07,10.0,56.0,2016-10-07,10.0,59.0,Oct,2016,Business,Unknown Location,Lahore,53.430088000000005,Temporary Site,3.0,1068.60176,Friday,Morning
2016-10-07,11.0,27.0,2016-10-07,11.0,50.0,Oct,2016,Business,Lahore,Lahore,4.184284,Temporary Site,23.0,10.915523478260868,Friday,Morning
2016-10-07,13.0,52.0,2016-10-07,14.0,8.0,Oct,2016,Business,Lahore,Unknown Location,9.334171999999999,Temporary Site,16.0,35.003144999999996,Friday,Afternoon
2016-10-07,14.0,29.0,2016-10-07,15.0,11.0,Oct,2016,Business,Unknown Location,Lahore,13.357522000000001,Temporary Site,42.0,19.082174285714288,Friday,Afternoon
2016-10-07,15.0,47.0,2016-10-07,16.0,2.0,Oct,2016,Business,Lahore,Lahore,3.8624159999999996,Temporary Site,15.0,15.449663999999999,Friday,Afternoon
2016-10-07,18.0,8.0,2016-10-07,18.0,27.0,Oct,2016,Business,Lahore,Lahore,4.9889540000000006,Temporary Site,19.0,15.754591578947371,Friday,Afternoon
2016-10-07,18.0,33.0,2016-10-07,19.0,1.0,Oct,2016,Business,Lahore,Lahore,9.816974,Temporary Site,28.0,21.036372857142858,Friday,Afternoon
2016-10-08,15.0,3.0,2016-10-08,15.0,3.0,Oct,2016,Business,Karachi,Karachi,5.793624,Temporary Site,0.0,inf,Saturday,Afternoon
2016-10-08,18.0,15.0,2016-10-08,18.0,18.0,Oct,2016,Business,Karachi,Unknown Location,12.87472,Temporary Site,3.0,257.4944,Saturday,Afternoon
2016-10-09,14.0,4.0,2016-10-09,14.0,23.0,Oct,2016,Business,Unknown Location,Unknown Location,12.391918,Temporary Site,19.0,39.13237263157895,Sunday,Afternoon
2016-10-10,17.0,22.0,2016-10-10,17.0,28.0,Oct,2016,Business,Islamabad,Islamabad,2.735878,Temporary Site,6.0,27.35878,Monday,Afternoon
2016-10-10,17.0,33.0,2016-10-10,18.0,13.0,Oct,2016,Business,Islamabad,Unknown Location,15.28873,Temporary Site,40.0,22.933095,Monday,Afternoon
2016-10-11,1.0,27.0,2016-10-11,2.0,8.0,Oct,2016,Business,Unknown Location,R?walpindi,27.519714,Meeting,41.0,40.27275219512195,Tuesday,Night
2016-10-12,19.0,18.0,2016-10-12,19.0,21.0,Oct,2016,Business,R?walpindi,Unknown Location,29.611855999999996,Meeting,3.0,592.2371199999999,Wednesday,Evening
2016-10-13,11.0,20.0,2016-10-13,11.0,58.0,Oct,2016,Business,Unknown Location,Islamabad,15.771532,Meeting,38.0,24.902418947368425,Thursday,Morning
2016-10-13,12.0,8.0,2016-10-13,12.0,14.0,Oct,2016,Business,Islamabad,Islamabad,1.60934,Meeting,6.0,16.0934,Thursday,Morning
2016-10-13,13.0,2.0,2016-10-13,13.0,2.0,Oct,2016,Business,Islamabad,Islamabad,1.1265379999999998,Meeting,0.0,inf,Thursday,Afternoon
2016-10-13,13.0,37.0,2016-10-13,13.0,46.0,Oct,2016,Business,Islamabad,Islamabad,3.7014819999999995,Meeting,9.0,24.676546666666663,Thursday,Afternoon
2016-10-13,16.0,8.0,2016-10-13,16.0,53.0,Oct,2016,Business,Islamabad,Unknown Location,17.541806,Meeting,45.0,23.38907466666667,Thursday,Afternoon
2016-10-14,8.0,50.0,2016-10-14,9.0,44.0,Oct,2016,Business,Unknown Location,R?walpindi,20.438617999999998,Meeting,54.0,22.709575555555553,Friday,Morning
2016-10-14,10.0,16.0,2016-10-14,10.0,52.0,Oct,2016,Business,R?walpindi,Unknown Location,19.955816000000002,Meeting,36.0,33.25969333333334,Friday,Morning
2016-10-14,15.0,56.0,2016-10-14,16.0,20.0,Oct,2016,Business,Unknown Location,Unknown Location,6.115492,Meeting,24.0,15.28873,Friday,Afternoon
2016-10-15,22.0,28.0,2016-10-15,22.0,48.0,Oct,2016,Business,Morrisville,Morrisville,9.977908000000001,Meeting,20.0,29.933724000000005,Saturday,Evening
2016-10-16,0.0,1.0,2016-10-16,0.0,14.0,Oct,2016,Business,Morrisville,Cary,4.9889540000000006,Meeting,13.0,23.02594153846154,Sunday,Night
2016-10-16,12.0,52.0,2016-10-16,13.0,11.0,Oct,2016,Business,Cary,Durham,16.89807,Meeting,19.0,53.36232631578948,Sunday,Morning
2016-10-16,14.0,40.0,2016-10-16,15.0,1.0,Oct,2016,Business,Durham,Morrisville,13.035654,Meeting,21.0,37.244725714285714,Sunday,Afternoon
2016-10-16,15.0,10.0,2016-10-16,15.0,19.0,Oct,2016,Business,Morrisville,Cary,4.9889540000000006,Meeting,9.0,33.25969333333334,Sunday,Afternoon
2016-10-16,19.0,27.0,2016-10-16,19.0,33.0,Oct,2016,Business,Whitebridge,Parkway,3.379614,Meeting,6.0,33.79614,Sunday,Evening
2016-10-16,20.0,30.0,2016-10-16,20.0,39.0,Oct,2016,Business,Cary,Morrisville,6.9201619999999995,Meeting,9.0,46.134413333333335,Sunday,Evening
2016-10-16,21.0,34.0,2016-10-16,21.0,41.0,Oct,2016,Business,Morrisville,Cary,4.02335,Meal/Entertain,7.0,34.48585714285714,Sunday,Evening
2016-10-17,15.0,19.0,2016-10-17,15.0,57.0,Oct,2016,Business,Cary,Raleigh,33.152404000000004,Meal/Entertain,38.0,52.34590105263159,Monday,Afternoon
2016-10-17,16.0,29.0,2016-10-17,17.0,11.0,Oct,2016,Business,Raleigh,Cary,28.324384000000002,Meal/Entertain,42.0,40.46340571428572,Monday,Afternoon
2016-10-17,18.0,2.0,2016-10-17,18.0,16.0,Oct,2016,Business,Cary,Apex,9.012303999999999,Meal/Entertain,14.0,38.624159999999996,Monday,Afternoon
2016-10-17,18.0,31.0,2016-10-17,18.0,45.0,Oct,2016,Business,Apex,Apex,5.310822,Meal/Entertain,14.0,22.760665714285715,Monday,Afternoon
